period,candidate,L2,share_smooth,period_start,period_end
2024-06-24/2024-06-30,柯文哲,L2-07,0.0,2024-06-24,2024-06-24/2024-06-30
2024-06-24/2024-06-30,柯文哲,L2-08,0.0,2024-06-24,2024-06-24/2024-06-30
2024-06-24/2024-06-30,赖清德,L2-01,0.0,2024-06-24,2024-06-24/2024-06-30
2024-06-24/2024-06-30,赖清德,L2-02,0.0,2024-06-24,2024-06-24/2024-06-30
2024-06-24/2024-06-30,赖清德,L2-03,0.0,2024-06-24,2024-06-24/2024-06-30
2024-06-24/2024-06-30,赖清德,L2-04,0.0,2024-06-24,2024-06-24/2024-06-30
2024-06-24/2024-06-30,赖清德,L2-05,0.0,2024-06-24,2024-06-24/2024-06-30
2024-06-24/2024-06-30,赖清德,L2-06,0.0,2024-06-24,2024-06-24/2024-06-30
2024-06-24/2024-06-30,赖清德,L2-07,0.0,2024-06-24,2024-06-24/2024-06-30
2024-06-24/2024-06-30,赖清德,L2-08,0.0,2024-06-24,2024-06-24/2024-06-30
2024-07-01/2024-07-07,柯文哲,L2-01,0.0,2024-07-01,2024-07-01/2024-07-07
2024-07-01/2024-07-07,柯文哲,L2-02,0.0,2024-07-01,2024-07-01/2024-07-07
2024-07-01/2024-07-07,柯文哲,L2-03,0.0,2024-07-01,2024-07-01/2024-07-07
2024-07-01/2024-07-07,柯文哲,L2-04,0.0,2024-07-01,2024-07-01/2024-07-07
2024-07-01/2024-07-07,柯文哲,L2-05,0.0,2024-07-01,2024-07-01/2024-07-07
2024-07-01/2024-07-07,柯文哲,L2-06,0.0,2024-07-01,2024-07-01/2024-07-07
2024-07-01/2024-07-07,柯文哲,L2-07,0.0,2024-07-01,2024-07-01/2024-07-07
2024-07-01/2024-07-07,柯文哲,L2-08,0.0,2024-07-01,2024-07-01/2024-07-07
2024-07-01/2024-07-07,赖清德,L2-01,0.0,2024-07-01,2024-07-01/2024-07-07
2024-07-01/2024-07-07,赖清德,L2-02,0.0,2024-07-01,2024-07-01/2024-07-07
2024-07-01/2024-07-07,赖清德,L2-03,0.0,2024-07-01,2024-07-01/2024-07-07
2024-07-01/2024-07-07,赖清德,L2-04,0.0,2024-07-01,2024-07-01/2024-07-07
2024-07-01/2024-07-07,赖清德,L2-05,0.0,2024-07-01,2024-07-01/2024-07-07
2024-07-01/2024-07-07,赖清德,L2-06,0.0,2024-07-01,2024-07-01/2024-07-07
2024-07-01/2024-07-07,赖清德,L2-07,0.0,2024-07-01,2024-07-01/2024-07-07
2024-07-01/2024-07-07,赖清德,L2-08,0.0,2024-07-01,2024-07-01/2024-07-07
2024-07-08/2024-07-14,柯文哲,L2-01,0.0,2024-07-08,2024-07-08/2024-07-14
2024-07-08/2024-07-14,柯文哲,L2-02,0.0,2024-07-08,2024-07-08/2024-07-14
2024-07-08/2024-07-14,柯文哲,L2-03,0.0,2024-07-08,2024-07-08/2024-07-14
2024-07-08/2024-07-14,柯文哲,L2-04,0.0,2024-07-08,2024-07-08/2024-07-14
2024-07-08/2024-07-14,柯文哲,L2-05,0.0,2024-07-08,2024-07-08/2024-07-14
2024-07-08/2024-07-14,柯文哲,L2-06,0.0,2024-07-08,2024-07-08/2024-07-14
2024-07-08/2024-07-14,柯文哲,L2-07,0.0,2024-07-08,2024-07-08/2024-07-14
2024-07-08/2024-07-14,柯文哲,L2-08,0.0,2024-07-08,2024-07-08/2024-07-14
2024-07-08/2024-07-14,赖清德,L2-01,0.0,2024-07-08,2024-07-08/2024-07-14
2024-07-08/2024-07-14,赖清德,L2-02,0.0,2024-07-08,2024-07-08/2024-07-14
2024-07-08/2024-07-14,赖清德,L2-03,0.0,2024-07-08,2024-07-08/2024-07-14
2024-07-08/2024-07-14,赖清德,L2-04,0.0,2024-07-08,2024-07-08/2024-07-14
2024-07-08/2024-07-14,赖清德,L2-05,0.0,2024-07-08,2024-07-08/2024-07-14
2024-07-08/2024-07-14,赖清德,L2-06,0.0,2024-07-08,2024-07-08/2024-07-14
2024-07-08/2024-07-14,赖清德,L2-07,0.0,2024-07-08,2024-07-08/2024-07-14
2024-07-08/2024-07-14,赖清德,L2-08,0.0,2024-07-08,2024-07-08/2024-07-14
2024-07-15/2024-07-21,柯文哲,L2-01,0.0,2024-07-15,2024-07-15/2024-07-21
2024-07-15/2024-07-21,柯文哲,L2-02,0.0,2024-07-15,2024-07-15/2024-07-21
2024-07-15/2024-07-21,柯文哲,L2-03,0.0,2024-07-15,2024-07-15/2024-07-21
2024-07-15/2024-07-21,柯文哲,L2-04,0.0,2024-07-15,2024-07-15/2024-07-21
2024-07-15/2024-07-21,柯文哲,L2-05,0.0,2024-07-15,2024-07-15/2024-07-21
2024-07-15/2024-07-21,柯文哲,L2-06,0.0,2024-07-15,2024-07-15/2024-07-21
2024-07-15/2024-07-21,柯文哲,L2-07,0.0,2024-07-15,2024-07-15/2024-07-21
2024-07-15/2024-07-21,柯文哲,L2-08,0.0,2024-07-15,2024-07-15/2024-07-21
2024-07-15/2024-07-21,赖清德,L2-01,0.0,2024-07-15,2024-07-15/2024-07-21
2024-07-15/2024-07-21,赖清德,L2-02,0.0,2024-07-15,2024-07-15/2024-07-21
2024-07-15/2024-07-21,赖清德,L2-03,0.0,2024-07-15,2024-07-15/2024-07-21
2024-07-15/2024-07-21,赖清德,L2-04,0.0,2024-07-15,2024-07-15/2024-07-21
2024-07-15/2024-07-21,赖清德,L2-05,0.0,2024-07-15,2024-07-15/2024-07-21
2024-07-15/2024-07-21,赖清德,L2-06,0.0,2024-07-15,2024-07-15/2024-07-21
2024-07-15/2024-07-21,赖清德,L2-07,0.0,2024-07-15,2024-07-15/2024-07-21
2024-07-15/2024-07-21,赖清德,L2-08,0.0,2024-07-15,2024-07-15/2024-07-21
2024-07-22/2024-07-28,柯文哲,L2-01,0.0,2024-07-22,2024-07-22/2024-07-28
2024-07-22/2024-07-28,柯文哲,L2-02,0.0,2024-07-22,2024-07-22/2024-07-28
2024-07-22/2024-07-28,柯文哲,L2-03,0.0,2024-07-22,2024-07-22/2024-07-28
2024-07-22/2024-07-28,柯文哲,L2-04,0.0,2024-07-22,2024-07-22/2024-07-28
2024-07-22/2024-07-28,柯文哲,L2-05,0.0,2024-07-22,2024-07-22/2024-07-28
2024-07-22/2024-07-28,柯文哲,L2-06,0.0,2024-07-22,2024-07-22/2024-07-28
2024-07-22/2024-07-28,柯文哲,L2-07,0.0,2024-07-22,2024-07-22/2024-07-28
2024-07-22/2024-07-28,柯文哲,L2-08,0.0,2024-07-22,2024-07-22/2024-07-28
2024-07-22/2024-07-28,赖清德,L2-01,0.0,2024-07-22,2024-07-22/2024-07-28
2024-07-22/2024-07-28,赖清德,L2-02,0.0,2024-07-22,2024-07-22/2024-07-28
2024-07-22/2024-07-28,赖清德,L2-03,0.0,2024-07-22,2024-07-22/2024-07-28
2024-07-22/2024-07-28,赖清德,L2-04,0.0,2024-07-22,2024-07-22/2024-07-28
2024-07-22/2024-07-28,赖清德,L2-05,0.0,2024-07-22,2024-07-22/2024-07-28
2024-07-22/2024-07-28,赖清德,L2-06,0.0,2024-07-22,2024-07-22/2024-07-28
2024-07-22/2024-07-28,赖清德,L2-07,0.0,2024-07-22,2024-07-22/2024-07-28
2024-07-22/2024-07-28,赖清德,L2-08,0.0,2024-07-22,2024-07-22/2024-07-28
2024-07-29/2024-08-04,柯文哲,L2-01,0.0,2024-07-29,2024-07-29/2024-08-04
2024-07-29/2024-08-04,柯文哲,L2-02,0.0,2024-07-29,2024-07-29/2024-08-04
2024-07-29/2024-08-04,柯文哲,L2-03,0.0,2024-07-29,2024-07-29/2024-08-04
2024-07-29/2024-08-04,柯文哲,L2-04,0.0,2024-07-29,2024-07-29/2024-08-04
2024-07-29/2024-08-04,柯文哲,L2-05,0.0,2024-07-29,2024-07-29/2024-08-04
2024-07-29/2024-08-04,柯文哲,L2-06,0.0,2024-07-29,2024-07-29/2024-08-04
2024-07-29/2024-08-04,柯文哲,L2-07,0.0,2024-07-29,2024-07-29/2024-08-04
2024-07-29/2024-08-04,柯文哲,L2-08,0.0,2024-07-29,2024-07-29/2024-08-04
2024-07-29/2024-08-04,赖清德,L2-01,0.0,2024-07-29,2024-07-29/2024-08-04
2024-07-29/2024-08-04,赖清德,L2-02,0.0,2024-07-29,2024-07-29/2024-08-04
2024-07-29/2024-08-04,赖清德,L2-03,0.0,2024-07-29,2024-07-29/2024-08-04
2024-07-29/2024-08-04,赖清德,L2-04,0.0,2024-07-29,2024-07-29/2024-08-04
2024-07-29/2024-08-04,赖清德,L2-05,0.0,2024-07-29,2024-07-29/2024-08-04
2024-07-29/2024-08-04,赖清德,L2-06,0.0,2024-07-29,2024-07-29/2024-08-04
2024-07-29/2024-08-04,赖清德,L2-07,0.0,2024-07-29,2024-07-29/2024-08-04
2024-07-29/2024-08-04,赖清德,L2-08,0.0,2024-07-29,2024-07-29/2024-08-04
2024-08-05/2024-08-11,柯文哲,L2-01,0.0,2024-08-05,2024-08-05/2024-08-11
2024-08-05/2024-08-11,柯文哲,L2-02,0.0,2024-08-05,2024-08-05/2024-08-11
2024-08-05/2024-08-11,柯文哲,L2-03,0.0,2024-08-05,2024-08-05/2024-08-11
2024-08-05/2024-08-11,柯文哲,L2-04,0.0,2024-08-05,2024-08-05/2024-08-11
2024-08-05/2024-08-11,柯文哲,L2-05,0.0,2024-08-05,2024-08-05/2024-08-11
2024-08-05/2024-08-11,柯文哲,L2-06,0.0,2024-08-05,2024-08-05/2024-08-11
2024-08-05/2024-08-11,柯文哲,L2-07,0.0,2024-08-05,2024-08-05/2024-08-11
2024-08-05/2024-08-11,柯文哲,L2-08,0.0,2024-08-05,2024-08-05/2024-08-11
2024-08-05/2024-08-11,赖清德,L2-01,0.0,2024-08-05,2024-08-05/2024-08-11
2024-08-05/2024-08-11,赖清德,L2-02,0.0,2024-08-05,2024-08-05/2024-08-11
2024-08-05/2024-08-11,赖清德,L2-03,0.0,2024-08-05,2024-08-05/2024-08-11
2024-08-05/2024-08-11,赖清德,L2-04,0.0,2024-08-05,2024-08-05/2024-08-11
2024-08-05/2024-08-11,赖清德,L2-05,0.0,2024-08-05,2024-08-05/2024-08-11
2024-08-05/2024-08-11,赖清德,L2-06,0.0,2024-08-05,2024-08-05/2024-08-11
2024-08-05/2024-08-11,赖清德,L2-07,0.0,2024-08-05,2024-08-05/2024-08-11
2024-08-05/2024-08-11,赖清德,L2-08,0.0,2024-08-05,2024-08-05/2024-08-11
2024-08-12/2024-08-18,柯文哲,L2-01,0.0,2024-08-12,2024-08-12/2024-08-18
2024-08-12/2024-08-18,柯文哲,L2-02,0.0,2024-08-12,2024-08-12/2024-08-18
2024-08-12/2024-08-18,柯文哲,L2-03,0.0,2024-08-12,2024-08-12/2024-08-18
2024-08-12/2024-08-18,柯文哲,L2-04,0.0,2024-08-12,2024-08-12/2024-08-18
2024-08-12/2024-08-18,柯文哲,L2-05,0.0,2024-08-12,2024-08-12/2024-08-18
2024-08-12/2024-08-18,柯文哲,L2-06,0.0,2024-08-12,2024-08-12/2024-08-18
2024-08-12/2024-08-18,柯文哲,L2-07,0.0,2024-08-12,2024-08-12/2024-08-18
2024-08-12/2024-08-18,柯文哲,L2-08,0.0,2024-08-12,2024-08-12/2024-08-18
2024-08-12/2024-08-18,赖清德,L2-01,0.0,2024-08-12,2024-08-12/2024-08-18
2024-08-12/2024-08-18,赖清德,L2-02,0.0,2024-08-12,2024-08-12/2024-08-18
2024-08-12/2024-08-18,赖清德,L2-03,0.0,2024-08-12,2024-08-12/2024-08-18
2024-08-12/2024-08-18,赖清德,L2-04,0.0,2024-08-12,2024-08-12/2024-08-18
2024-08-12/2024-08-18,赖清德,L2-05,0.0,2024-08-12,2024-08-12/2024-08-18
2024-08-12/2024-08-18,赖清德,L2-06,0.0,2024-08-12,2024-08-12/2024-08-18
2024-08-12/2024-08-18,赖清德,L2-07,0.0,2024-08-12,2024-08-12/2024-08-18
2024-08-12/2024-08-18,赖清德,L2-08,0.0,2024-08-12,2024-08-12/2024-08-18
2024-08-19/2024-08-25,柯文哲,L2-01,0.0,2024-08-19,2024-08-19/2024-08-25
2024-08-19/2024-08-25,柯文哲,L2-02,0.0,2024-08-19,2024-08-19/2024-08-25
2024-08-19/2024-08-25,柯文哲,L2-03,0.0,2024-08-19,2024-08-19/2024-08-25
2024-08-19/2024-08-25,柯文哲,L2-04,0.0,2024-08-19,2024-08-19/2024-08-25
2024-08-19/2024-08-25,柯文哲,L2-05,0.0,2024-08-19,2024-08-19/2024-08-25
2024-08-19/2024-08-25,柯文哲,L2-06,0.0,2024-08-19,2024-08-19/2024-08-25
2024-08-19/2024-08-25,柯文哲,L2-07,0.0,2024-08-19,2024-08-19/2024-08-25
2024-08-19/2024-08-25,柯文哲,L2-08,0.0,2024-08-19,2024-08-19/2024-08-25
2024-08-19/2024-08-25,赖清德,L2-01,0.0,2024-08-19,2024-08-19/2024-08-25
2024-08-19/2024-08-25,赖清德,L2-02,0.0,2024-08-19,2024-08-19/2024-08-25
2024-08-19/2024-08-25,赖清德,L2-03,0.0,2024-08-19,2024-08-19/2024-08-25
2024-08-19/2024-08-25,赖清德,L2-04,0.0,2024-08-19,2024-08-19/2024-08-25
2024-08-19/2024-08-25,赖清德,L2-05,0.0,2024-08-19,2024-08-19/2024-08-25
2024-08-19/2024-08-25,赖清德,L2-06,0.0,2024-08-19,2024-08-19/2024-08-25
2024-08-19/2024-08-25,赖清德,L2-07,0.0,2024-08-19,2024-08-19/2024-08-25
2024-08-19/2024-08-25,赖清德,L2-08,0.0,2024-08-19,2024-08-19/2024-08-25
2024-08-26/2024-09-01,柯文哲,L2-01,0.0,2024-08-26,2024-08-26/2024-09-01
2024-08-26/2024-09-01,柯文哲,L2-02,0.0,2024-08-26,2024-08-26/2024-09-01
2024-08-26/2024-09-01,柯文哲,L2-03,0.0,2024-08-26,2024-08-26/2024-09-01
2024-08-26/2024-09-01,柯文哲,L2-04,0.0,2024-08-26,2024-08-26/2024-09-01
2024-08-26/2024-09-01,柯文哲,L2-05,0.0,2024-08-26,2024-08-26/2024-09-01
2024-08-26/2024-09-01,柯文哲,L2-06,0.0,2024-08-26,2024-08-26/2024-09-01
2024-08-26/2024-09-01,柯文哲,L2-07,0.0,2024-08-26,2024-08-26/2024-09-01
2024-08-26/2024-09-01,柯文哲,L2-08,0.0,2024-08-26,2024-08-26/2024-09-01
2024-08-26/2024-09-01,赖清德,L2-01,0.0,2024-08-26,2024-08-26/2024-09-01
2024-08-26/2024-09-01,赖清德,L2-02,0.0,2024-08-26,2024-08-26/2024-09-01
2024-08-26/2024-09-01,赖清德,L2-03,0.0,2024-08-26,2024-08-26/2024-09-01
2024-08-26/2024-09-01,赖清德,L2-04,0.0,2024-08-26,2024-08-26/2024-09-01
2024-08-26/2024-09-01,赖清德,L2-05,0.0,2024-08-26,2024-08-26/2024-09-01
2024-08-26/2024-09-01,赖清德,L2-06,0.0,2024-08-26,2024-08-26/2024-09-01
2024-08-26/2024-09-01,赖清德,L2-07,0.0,2024-08-26,2024-08-26/2024-09-01
2024-08-26/2024-09-01,赖清德,L2-08,0.0,2024-08-26,2024-08-26/2024-09-01
2024-09-02/2024-09-08,柯文哲,L2-01,0.0,2024-09-02,2024-09-02/2024-09-08
2024-09-02/2024-09-08,柯文哲,L2-02,0.0,2024-09-02,2024-09-02/2024-09-08
2024-09-02/2024-09-08,柯文哲,L2-03,0.0,2024-09-02,2024-09-02/2024-09-08
2024-09-02/2024-09-08,柯文哲,L2-04,0.0,2024-09-02,2024-09-02/2024-09-08
2024-09-02/2024-09-08,柯文哲,L2-05,0.0,2024-09-02,2024-09-02/2024-09-08
2024-09-02/2024-09-08,柯文哲,L2-06,0.0,2024-09-02,2024-09-02/2024-09-08
2024-09-02/2024-09-08,柯文哲,L2-07,0.0,2024-09-02,2024-09-02/2024-09-08
2024-09-02/2024-09-08,柯文哲,L2-08,0.0,2024-09-02,2024-09-02/2024-09-08
2024-09-02/2024-09-08,赖清德,L2-01,0.0,2024-09-02,2024-09-02/2024-09-08
2024-09-02/2024-09-08,赖清德,L2-02,0.0,2024-09-02,2024-09-02/2024-09-08
2024-09-02/2024-09-08,赖清德,L2-03,0.0,2024-09-02,2024-09-02/2024-09-08
2024-09-02/2024-09-08,赖清德,L2-04,0.0,2024-09-02,2024-09-02/2024-09-08
2024-09-02/2024-09-08,赖清德,L2-05,0.0,2024-09-02,2024-09-02/2024-09-08
2024-09-02/2024-09-08,赖清德,L2-06,0.0,2024-09-02,2024-09-02/2024-09-08
2024-09-02/2024-09-08,赖清德,L2-07,0.0,2024-09-02,2024-09-02/2024-09-08
2024-09-02/2024-09-08,赖清德,L2-08,0.0,2024-09-02,2024-09-02/2024-09-08
2024-09-09/2024-09-15,柯文哲,L2-01,0.0,2024-09-09,2024-09-09/2024-09-15
2024-09-09/2024-09-15,柯文哲,L2-02,0.0,2024-09-09,2024-09-09/2024-09-15
2024-09-09/2024-09-15,柯文哲,L2-03,0.0,2024-09-09,2024-09-09/2024-09-15
2024-09-09/2024-09-15,柯文哲,L2-04,0.0,2024-09-09,2024-09-09/2024-09-15
2024-09-09/2024-09-15,柯文哲,L2-05,0.0,2024-09-09,2024-09-09/2024-09-15
2024-09-09/2024-09-15,柯文哲,L2-06,0.0,2024-09-09,2024-09-09/2024-09-15
2024-09-09/2024-09-15,柯文哲,L2-07,0.0,2024-09-09,2024-09-09/2024-09-15
2024-09-09/2024-09-15,柯文哲,L2-08,0.0,2024-09-09,2024-09-09/2024-09-15
2024-09-09/2024-09-15,赖清德,L2-01,0.0,2024-09-09,2024-09-09/2024-09-15
2024-09-09/2024-09-15,赖清德,L2-02,0.0,2024-09-09,2024-09-09/2024-09-15
2024-09-09/2024-09-15,赖清德,L2-03,0.0,2024-09-09,2024-09-09/2024-09-15
2024-09-09/2024-09-15,赖清德,L2-04,0.0,2024-09-09,2024-09-09/2024-09-15
2024-09-09/2024-09-15,赖清德,L2-05,0.0,2024-09-09,2024-09-09/2024-09-15
2024-09-09/2024-09-15,赖清德,L2-06,0.0,2024-09-09,2024-09-09/2024-09-15
2024-09-09/2024-09-15,赖清德,L2-07,0.0,2024-09-09,2024-09-09/2024-09-15
2024-09-09/2024-09-15,赖清德,L2-08,0.0,2024-09-09,2024-09-09/2024-09-15
2024-09-16/2024-09-22,柯文哲,L2-01,0.0,2024-09-16,2024-09-16/2024-09-22
2024-09-16/2024-09-22,柯文哲,L2-02,0.0,2024-09-16,2024-09-16/2024-09-22
2024-09-16/2024-09-22,柯文哲,L2-03,0.0,2024-09-16,2024-09-16/2024-09-22
2024-09-16/2024-09-22,柯文哲,L2-04,0.0,2024-09-16,2024-09-16/2024-09-22
2024-09-16/2024-09-22,柯文哲,L2-05,0.0,2024-09-16,2024-09-16/2024-09-22
2024-09-16/2024-09-22,柯文哲,L2-06,0.0,2024-09-16,2024-09-16/2024-09-22
2024-09-16/2024-09-22,柯文哲,L2-07,0.0,2024-09-16,2024-09-16/2024-09-22
2024-09-16/2024-09-22,柯文哲,L2-08,0.0,2024-09-16,2024-09-16/2024-09-22
2024-09-16/2024-09-22,赖清德,L2-01,0.0,2024-09-16,2024-09-16/2024-09-22
2024-09-16/2024-09-22,赖清德,L2-02,0.0,2024-09-16,2024-09-16/2024-09-22
2024-09-16/2024-09-22,赖清德,L2-03,0.0,2024-09-16,2024-09-16/2024-09-22
2024-09-16/2024-09-22,赖清德,L2-04,0.0,2024-09-16,2024-09-16/2024-09-22
2024-09-16/2024-09-22,赖清德,L2-05,0.0,2024-09-16,2024-09-16/2024-09-22
2024-09-16/2024-09-22,赖清德,L2-06,0.0,2024-09-16,2024-09-16/2024-09-22
2024-09-16/2024-09-22,赖清德,L2-07,0.0,2024-09-16,2024-09-16/2024-09-22
2024-09-16/2024-09-22,赖清德,L2-08,0.0,2024-09-16,2024-09-16/2024-09-22
2024-09-23/2024-09-29,柯文哲,L2-01,0.0,2024-09-23,2024-09-23/2024-09-29
2024-09-23/2024-09-29,柯文哲,L2-02,0.0,2024-09-23,2024-09-23/2024-09-29
2024-09-23/2024-09-29,柯文哲,L2-03,0.0,2024-09-23,2024-09-23/2024-09-29
2024-09-23/2024-09-29,柯文哲,L2-04,0.0,2024-09-23,2024-09-23/2024-09-29
2024-09-23/2024-09-29,柯文哲,L2-05,0.0,2024-09-23,2024-09-23/2024-09-29
2024-09-23/2024-09-29,柯文哲,L2-06,0.0,2024-09-23,2024-09-23/2024-09-29
2024-09-23/2024-09-29,柯文哲,L2-07,0.0,2024-09-23,2024-09-23/2024-09-29
2024-09-23/2024-09-29,柯文哲,L2-08,0.0,2024-09-23,2024-09-23/2024-09-29
2024-09-23/2024-09-29,赖清德,L2-01,0.0,2024-09-23,2024-09-23/2024-09-29
2024-09-23/2024-09-29,赖清德,L2-02,0.0,2024-09-23,2024-09-23/2024-09-29
2024-09-23/2024-09-29,赖清德,L2-03,0.0,2024-09-23,2024-09-23/2024-09-29
2024-09-23/2024-09-29,赖清德,L2-04,0.0,2024-09-23,2024-09-23/2024-09-29
2024-09-23/2024-09-29,赖清德,L2-05,0.0,2024-09-23,2024-09-23/2024-09-29
2024-09-23/2024-09-29,赖清德,L2-06,0.0,2024-09-23,2024-09-23/2024-09-29
2024-09-23/2024-09-29,赖清德,L2-07,0.0,2024-09-23,2024-09-23/2024-09-29
2024-09-23/2024-09-29,赖清德,L2-08,0.0,2024-09-23,2024-09-23/2024-09-29
2024-09-30/2024-10-06,柯文哲,L2-01,0.0,2024-09-30,2024-09-30/2024-10-06
2024-09-30/2024-10-06,柯文哲,L2-02,0.0,2024-09-30,2024-09-30/2024-10-06
2024-09-30/2024-10-06,柯文哲,L2-03,0.0,2024-09-30,2024-09-30/2024-10-06
2024-09-30/2024-10-06,柯文哲,L2-04,0.0,2024-09-30,2024-09-30/2024-10-06
2024-09-30/2024-10-06,柯文哲,L2-05,0.0,2024-09-30,2024-09-30/2024-10-06
2024-09-30/2024-10-06,柯文哲,L2-06,0.0,2024-09-30,2024-09-30/2024-10-06
2024-09-30/2024-10-06,柯文哲,L2-07,0.0,2024-09-30,2024-09-30/2024-10-06
2024-09-30/2024-10-06,柯文哲,L2-08,0.0,2024-09-30,2024-09-30/2024-10-06
2024-09-30/2024-10-06,赖清德,L2-01,0.0,2024-09-30,2024-09-30/2024-10-06
2024-09-30/2024-10-06,赖清德,L2-02,0.0,2024-09-30,2024-09-30/2024-10-06
2024-09-30/2024-10-06,赖清德,L2-03,0.0,2024-09-30,2024-09-30/2024-10-06
2024-09-30/2024-10-06,赖清德,L2-04,0.0,2024-09-30,2024-09-30/2024-10-06
2024-09-30/2024-10-06,赖清德,L2-05,0.0,2024-09-30,2024-09-30/2024-10-06
2024-09-30/2024-10-06,赖清德,L2-06,0.0,2024-09-30,2024-09-30/2024-10-06
2024-09-30/2024-10-06,赖清德,L2-07,0.0,2024-09-30,2024-09-30/2024-10-06
2024-09-30/2024-10-06,赖清德,L2-08,0.0,2024-09-30,2024-09-30/2024-10-06
2024-10-07/2024-10-13,柯文哲,L2-01,0.0,2024-10-07,2024-10-07/2024-10-13
2024-10-07/2024-10-13,柯文哲,L2-02,0.0,2024-10-07,2024-10-07/2024-10-13
2024-10-07/2024-10-13,柯文哲,L2-03,0.0,2024-10-07,2024-10-07/2024-10-13
2024-10-07/2024-10-13,柯文哲,L2-04,0.0,2024-10-07,2024-10-07/2024-10-13
2024-10-07/2024-10-13,柯文哲,L2-05,0.0,2024-10-07,2024-10-07/2024-10-13
2024-10-07/2024-10-13,柯文哲,L2-06,0.0,2024-10-07,2024-10-07/2024-10-13
2024-10-07/2024-10-13,柯文哲,L2-07,0.0,2024-10-07,2024-10-07/2024-10-13
2024-10-07/2024-10-13,柯文哲,L2-08,0.0,2024-10-07,2024-10-07/2024-10-13
2024-10-07/2024-10-13,赖清德,L2-01,0.0,2024-10-07,2024-10-07/2024-10-13
2024-10-07/2024-10-13,赖清德,L2-02,0.0,2024-10-07,2024-10-07/2024-10-13
2024-10-07/2024-10-13,赖清德,L2-03,0.0,2024-10-07,2024-10-07/2024-10-13
2024-10-07/2024-10-13,赖清德,L2-04,0.0,2024-10-07,2024-10-07/2024-10-13
2024-10-07/2024-10-13,赖清德,L2-05,0.0,2024-10-07,2024-10-07/2024-10-13
2024-10-07/2024-10-13,赖清德,L2-06,0.0,2024-10-07,2024-10-07/2024-10-13
2024-10-07/2024-10-13,赖清德,L2-07,0.0,2024-10-07,2024-10-07/2024-10-13
2024-10-07/2024-10-13,赖清德,L2-08,0.0,2024-10-07,2024-10-07/2024-10-13
2024-10-14/2024-10-20,柯文哲,L2-01,0.0,2024-10-14,2024-10-14/2024-10-20
2024-10-14/2024-10-20,柯文哲,L2-02,0.0,2024-10-14,2024-10-14/2024-10-20
2024-10-14/2024-10-20,柯文哲,L2-03,0.0,2024-10-14,2024-10-14/2024-10-20
2024-10-14/2024-10-20,柯文哲,L2-04,0.0,2024-10-14,2024-10-14/2024-10-20
2024-10-14/2024-10-20,柯文哲,L2-05,0.0,2024-10-14,2024-10-14/2024-10-20
2024-10-14/2024-10-20,柯文哲,L2-06,0.0,2024-10-14,2024-10-14/2024-10-20
2024-10-14/2024-10-20,柯文哲,L2-07,0.0,2024-10-14,2024-10-14/2024-10-20
2024-10-14/2024-10-20,柯文哲,L2-08,0.0,2024-10-14,2024-10-14/2024-10-20
2024-10-14/2024-10-20,赖清德,L2-01,0.0,2024-10-14,2024-10-14/2024-10-20
2024-10-14/2024-10-20,赖清德,L2-02,0.0,2024-10-14,2024-10-14/2024-10-20
2024-10-14/2024-10-20,赖清德,L2-03,0.0,2024-10-14,2024-10-14/2024-10-20
2024-10-14/2024-10-20,赖清德,L2-04,0.0,2024-10-14,2024-10-14/2024-10-20
2024-10-14/2024-10-20,赖清德,L2-05,0.0,2024-10-14,2024-10-14/2024-10-20
2024-10-14/2024-10-20,赖清德,L2-06,0.0,2024-10-14,2024-10-14/2024-10-20
2024-10-14/2024-10-20,赖清德,L2-07,0.0,2024-10-14,2024-10-14/2024-10-20
2024-10-14/2024-10-20,赖清德,L2-08,0.0,2024-10-14,2024-10-14/2024-10-20
2024-10-21/2024-10-27,柯文哲,L2-01,0.0,2024-10-21,2024-10-21/2024-10-27
2024-10-21/2024-10-27,柯文哲,L2-02,0.0,2024-10-21,2024-10-21/2024-10-27
2024-10-21/2024-10-27,柯文哲,L2-03,0.0,2024-10-21,2024-10-21/2024-10-27
2024-10-21/2024-10-27,柯文哲,L2-04,0.0,2024-10-21,2024-10-21/2024-10-27
2024-10-21/2024-10-27,柯文哲,L2-05,0.0,2024-10-21,2024-10-21/2024-10-27
2024-10-21/2024-10-27,柯文哲,L2-06,0.0,2024-10-21,2024-10-21/2024-10-27
2024-10-21/2024-10-27,柯文哲,L2-07,0.0,2024-10-21,2024-10-21/2024-10-27
2024-10-21/2024-10-27,柯文哲,L2-08,0.0,2024-10-21,2024-10-21/2024-10-27
2024-10-21/2024-10-27,赖清德,L2-01,0.0,2024-10-21,2024-10-21/2024-10-27
2024-10-21/2024-10-27,赖清德,L2-02,0.0,2024-10-21,2024-10-21/2024-10-27
2024-10-21/2024-10-27,赖清德,L2-03,0.0,2024-10-21,2024-10-21/2024-10-27
2024-10-21/2024-10-27,赖清德,L2-04,0.0,2024-10-21,2024-10-21/2024-10-27
2024-10-21/2024-10-27,赖清德,L2-05,0.0,2024-10-21,2024-10-21/2024-10-27
2024-10-21/2024-10-27,赖清德,L2-06,0.0,2024-10-21,2024-10-21/2024-10-27
2024-10-21/2024-10-27,赖清德,L2-07,0.0,2024-10-21,2024-10-21/2024-10-27
2024-10-21/2024-10-27,赖清德,L2-08,0.0,2024-10-21,2024-10-21/2024-10-27
