period,candidate,L1,share_smooth,period_start,period_end
2023-09-25/2023-10-01,侯友宜,L1-04,0.07210773919957593,2023-09-25,2023-09-25/2023-10-01
2023-09-25/2023-10-01,侯友宜,L1-05,0.02040816326530612,2023-09-25,2023-09-25/2023-10-01
2023-09-25/2023-10-01,侯友宜,L1-06,0.1865677179962894,2023-09-25,2023-09-25/2023-10-01
2023-09-25/2023-10-01,侯友宜,L1-07,0.18509939040551288,2023-09-25,2023-09-25/2023-10-01
2023-09-25/2023-10-01,柯文哲,L1-01,0.17835282631201,2023-09-25,2023-09-25/2023-10-01
2023-09-25/2023-10-01,柯文哲,L1-02,0.02955944282474896,2023-09-25,2023-09-25/2023-10-01
2023-09-25/2023-10-01,柯文哲,L1-03,0.12712287712287715,2023-09-25,2023-09-25/2023-10-01
2023-09-25/2023-10-01,柯文哲,L1-04,0.0329313543599258,2023-09-25,2023-09-25/2023-10-01
2023-09-25/2023-10-01,柯文哲,L1-05,0.0686456400742115,2023-09-25,2023-09-25/2023-10-01
2023-09-25/2023-10-01,柯文哲,L1-06,0.19331971882992294,2023-09-25,2023-09-25/2023-10-01
2023-09-25/2023-10-01,柯文哲,L1-07,0.24761916088446698,2023-09-25,2023-09-25/2023-10-01
2023-09-25/2023-10-01,赖清德,L1-01,0.034315720722426266,2023-09-25,2023-09-25/2023-10-01
2023-09-25/2023-10-01,赖清德,L1-02,0.15134809025651075,2023-09-25,2023-09-25/2023-10-01
2023-09-25/2023-10-01,赖清德,L1-03,0.11062413687279425,2023-09-25,2023-09-25/2023-10-01
2023-09-25/2023-10-01,赖清德,L1-04,0.19444515917879698,2023-09-25,2023-09-25/2023-10-01
2023-09-25/2023-10-01,赖清德,L1-05,0.0033579758433985836,2023-09-25,2023-09-25/2023-10-01
2023-09-25/2023-10-01,赖清德,L1-06,0.3091640620704878,2023-09-25,2023-09-25/2023-10-01
2023-09-25/2023-10-01,赖清德,L1-07,0.15592852852497313,2023-09-25,2023-09-25/2023-10-01
2023-10-02/2023-10-08,侯友宜,L1-01,0.008549562682215742,2023-10-02,2023-10-02/2023-10-08
2023-10-02/2023-10-08,侯友宜,L1-02,0.03368075801749273,2023-10-02,2023-10-02/2023-10-08
2023-10-02/2023-10-08,侯友宜,L1-03,0.14938775510204083,2023-10-02,2023-10-02/2023-10-08
2023-10-02/2023-10-08,侯友宜,L1-04,0.006741982507288629,2023-10-02,2023-10-02/2023-10-08
2023-10-02/2023-10-08,侯友宜,L1-05,0.003826530612244898,2023-10-02,2023-10-02/2023-10-08
2023-10-02/2023-10-08,侯友宜,L1-06,0.1212998056365403,2023-10-02,2023-10-02/2023-10-08
2023-10-02/2023-10-08,侯友宜,L1-07,0.22753401360544218,2023-10-02,2023-10-02/2023-10-08
2023-10-02/2023-10-08,柯文哲,L1-01,0.08136761197985691,2023-10-02,2023-10-02/2023-10-08
2023-10-02/2023-10-08,柯文哲,L1-02,0.13909443370019206,2023-10-02,2023-10-02/2023-10-08
2023-10-02/2023-10-08,柯文哲,L1-03,0.11211092042105109,2023-10-02,2023-10-02/2023-10-08
2023-10-02/2023-10-08,柯文哲,L1-04,0.010363324831090964,2023-10-02,2023-10-02/2023-10-08
2023-10-02/2023-10-08,柯文哲,L1-05,0.04990723562152134,2023-10-02,2023-10-02/2023-10-08
2023-10-02/2023-10-08,柯文哲,L1-06,0.387467874861933,2023-10-02,2023-10-02/2023-10-08
2023-10-02/2023-10-08,柯文哲,L1-07,0.11764778225782417,2023-10-02,2023-10-02/2023-10-08
2023-10-02/2023-10-08,赖清德,L1-01,0.06972329482303398,2023-10-02,2023-10-02/2023-10-08
2023-10-02/2023-10-08,赖清德,L1-02,0.20451823819937978,2023-10-02,2023-10-02/2023-10-08
2023-10-02/2023-10-08,赖清德,L1-03,0.1751614012355151,2023-10-02,2023-10-02/2023-10-08
2023-10-02/2023-10-08,赖清德,L1-04,0.046398430478528686,2023-10-02,2023-10-02/2023-10-08
2023-10-02/2023-10-08,赖清德,L1-05,0.008486047480216575,2023-10-02,2023-10-02/2023-10-08
2023-10-02/2023-10-08,赖清德,L1-06,0.2845855103642429,2023-10-02,2023-10-02/2023-10-08
2023-10-02/2023-10-08,赖清德,L1-07,0.10908626109255233,2023-10-02,2023-10-02/2023-10-08
2023-10-09/2023-10-15,侯友宜,L1-01,0.00510204081632653,2023-10-09,2023-10-09/2023-10-15
2023-10-09/2023-10-15,侯友宜,L1-02,0.046428571428571444,2023-10-09,2023-10-09/2023-10-15
2023-10-09/2023-10-15,侯友宜,L1-03,0.0,2023-10-09,2023-10-09/2023-10-15
2023-10-09/2023-10-15,侯友宜,L1-04,0.011904761904761904,2023-10-09,2023-10-09/2023-10-15
2023-10-09/2023-10-15,侯友宜,L1-05,0.00510204081632653,2023-10-09,2023-10-09/2023-10-15
2023-10-09/2023-10-15,侯友宜,L1-06,0.19147230320699707,2023-10-09,2023-10-09/2023-10-15
2023-10-09/2023-10-15,侯友宜,L1-07,0.2501943634596696,2023-10-09,2023-10-09/2023-10-15
2023-10-09/2023-10-15,柯文哲,L1-01,0.01208315494029783,2023-10-09,2023-10-09/2023-10-15
2023-10-09/2023-10-15,柯文哲,L1-02,0.05431674262564941,2023-10-09,2023-10-09/2023-10-15
2023-10-09/2023-10-15,柯文哲,L1-03,0.15367963411717048,2023-10-09,2023-10-09/2023-10-15
2023-10-09/2023-10-15,柯文哲,L1-04,0.04398075687431011,2023-10-09,2023-10-09/2023-10-15
2023-10-09/2023-10-15,柯文哲,L1-05,0.010229498392763704,2023-10-09,2023-10-09/2023-10-15
2023-10-09/2023-10-15,柯文哲,L1-06,0.5151590217704864,2023-10-09,2023-10-09/2023-10-15
2023-10-09/2023-10-15,柯文哲,L1-07,0.21055119127932212,2023-10-09,2023-10-09/2023-10-15
2023-10-09/2023-10-15,赖清德,L1-01,0.0800403461532215,2023-10-09,2023-10-09/2023-10-15
2023-10-09/2023-10-15,赖清德,L1-02,0.04671823590237636,2023-10-09,2023-10-09/2023-10-15
2023-10-09/2023-10-15,赖清德,L1-03,0.23104614661963005,2023-10-09,2023-10-09/2023-10-15
2023-10-09/2023-10-15,赖清德,L1-04,0.05691202273652187,2023-10-09,2023-10-09/2023-10-15
2023-10-09/2023-10-15,赖清德,L1-05,0.0022182786157941433,2023-10-09,2023-10-09/2023-10-15
2023-10-09/2023-10-15,赖清德,L1-06,0.27660571339528045,2023-10-09,2023-10-09/2023-10-15
2023-10-09/2023-10-15,赖清德,L1-07,0.16360211372003272,2023-10-09,2023-10-09/2023-10-15
2023-10-16/2023-10-22,侯友宜,L1-01,0.00510204081632653,2023-10-16,2023-10-16/2023-10-22
2023-10-16/2023-10-22,侯友宜,L1-02,0.057823129251700696,2023-10-16,2023-10-16/2023-10-22
2023-10-16/2023-10-22,侯友宜,L1-03,0.025510204081632657,2023-10-16,2023-10-16/2023-10-22
2023-10-16/2023-10-22,侯友宜,L1-04,0.04081632653061224,2023-10-16,2023-10-16/2023-10-22
2023-10-16/2023-10-22,侯友宜,L1-05,0.0,2023-10-16,2023-10-16/2023-10-22
2023-10-16/2023-10-22,侯友宜,L1-06,0.10034013605442173,2023-10-16,2023-10-16/2023-10-22
2023-10-16/2023-10-22,侯友宜,L1-07,0.42346938775510207,2023-10-16,2023-10-16/2023-10-22
2023-10-16/2023-10-22,柯文哲,L1-01,0.02386185243328104,2023-10-16,2023-10-16/2023-10-22
2023-10-16/2023-10-22,柯文哲,L1-02,0.04890404976334086,2023-10-16,2023-10-16/2023-10-22
2023-10-16/2023-10-22,柯文哲,L1-03,0.20431666883063235,2023-10-16,2023-10-16/2023-10-22
2023-10-16/2023-10-22,柯文哲,L1-04,0.07227925583188742,2023-10-16,2023-10-16/2023-10-22
2023-10-16/2023-10-22,柯文哲,L1-05,0.015920491967752987,2023-10-16,2023-10-16/2023-10-22
2023-10-16/2023-10-22,柯文哲,L1-06,0.4058277070226587,2023-10-16,2023-10-16/2023-10-22
2023-10-16/2023-10-22,柯文哲,L1-07,0.22888997415044673,2023-10-16,2023-10-16/2023-10-22
2023-10-16/2023-10-22,赖清德,L1-01,0.13476741988066884,2023-10-16,2023-10-16/2023-10-22
2023-10-16/2023-10-22,赖清德,L1-02,0.05337772114403131,2023-10-16,2023-10-16/2023-10-22
2023-10-16/2023-10-22,赖清德,L1-03,0.21812439261418856,2023-10-16,2023-10-16/2023-10-22
2023-10-16/2023-10-22,赖清德,L1-04,0.045138000280203615,2023-10-16,2023-10-16/2023-10-22
2023-10-16/2023-10-22,赖清德,L1-05,0.007417923691215617,2023-10-16,2023-10-16/2023-10-22
2023-10-16/2023-10-22,赖清德,L1-06,0.2783328107313537,2023-10-16,2023-10-16/2023-10-22
2023-10-16/2023-10-22,赖清德,L1-07,0.26284173165833835,2023-10-16,2023-10-16/2023-10-22
2023-10-23/2023-10-29,侯友宜,L1-01,0.022358943577430974,2023-10-23,2023-10-23/2023-10-29
2023-10-23/2023-10-29,侯友宜,L1-02,0.04422375010610306,2023-10-23,2023-10-23/2023-10-29
2023-10-23/2023-10-29,侯友宜,L1-03,0.07638964676779804,2023-10-23,2023-10-23/2023-10-29
2023-10-23/2023-10-29,侯友宜,L1-04,0.007202881152460984,2023-10-23,2023-10-23/2023-10-29
2023-10-23/2023-10-29,侯友宜,L1-05,0.0,2023-10-23,2023-10-23/2023-10-29
2023-10-23/2023-10-29,侯友宜,L1-06,0.21420537912134546,2023-10-23,2023-10-23/2023-10-29
2023-10-23/2023-10-29,侯友宜,L1-07,0.34990511356057574,2023-10-23,2023-10-23/2023-10-29
2023-10-23/2023-10-29,柯文哲,L1-01,0.03746448124328312,2023-10-23,2023-10-23/2023-10-29
2023-10-23/2023-10-29,柯文哲,L1-02,0.1040426459549302,2023-10-23,2023-10-23/2023-10-29
2023-10-23/2023-10-29,柯文哲,L1-03,0.0996131020191171,2023-10-23,2023-10-23/2023-10-29
2023-10-23/2023-10-29,柯文哲,L1-04,0.016373660330677713,2023-10-23,2023-10-23/2023-10-29
2023-10-23/2023-10-29,柯文哲,L1-05,0.014887368270826925,2023-10-23,2023-10-23/2023-10-29
2023-10-23/2023-10-29,柯文哲,L1-06,0.45105575608417564,2023-10-23,2023-10-23/2023-10-29
2023-10-23/2023-10-29,柯文哲,L1-07,0.2765629860969894,2023-10-23,2023-10-23/2023-10-29
2023-10-23/2023-10-29,赖清德,L1-01,0.09883820761605284,2023-10-23,2023-10-23/2023-10-29
2023-10-23/2023-10-29,赖清德,L1-02,0.03754678028997366,2023-10-23,2023-10-23/2023-10-29
2023-10-23/2023-10-29,赖清德,L1-03,0.1831951217884997,2023-10-23,2023-10-23/2023-10-29
2023-10-23/2023-10-29,赖清德,L1-04,0.08582165262312835,2023-10-23,2023-10-23/2023-10-29
2023-10-23/2023-10-29,赖清德,L1-05,0.03955944282474894,2023-10-23,2023-10-23/2023-10-29
2023-10-23/2023-10-29,赖清德,L1-06,0.20961165113315675,2023-10-23,2023-10-23/2023-10-29
2023-10-23/2023-10-29,赖清德,L1-07,0.2025700008672969,2023-10-23,2023-10-23/2023-10-29
2023-10-30/2023-11-05,侯友宜,L1-01,0.025417063377074965,2023-10-30,2023-10-30/2023-11-05
2023-10-30/2023-11-05,侯友宜,L1-02,0.014928855554761105,2023-10-30,2023-10-30/2023-11-05
2023-10-30/2023-11-05,侯友宜,L1-03,0.09682862776169066,2023-10-30,2023-10-30/2023-11-05
2023-10-30/2023-11-05,侯友宜,L1-04,0.020558223289315725,2023-10-30,2023-10-30/2023-11-05
2023-10-30/2023-11-05,侯友宜,L1-05,0.05926216640502354,2023-10-30,2023-10-30/2023-11-05
2023-10-30/2023-11-05,侯友宜,L1-06,0.3450043509084367,2023-10-30,2023-10-30/2023-11-05
2023-10-30/2023-11-05,侯友宜,L1-07,0.25432724331594225,2023-10-30,2023-10-30/2023-11-05
2023-10-30/2023-11-05,柯文哲,L1-01,0.04509183515974691,2023-10-30,2023-10-30/2023-11-05
2023-10-30/2023-11-05,柯文哲,L1-02,0.1300270289769761,2023-10-30,2023-10-30/2023-11-05
2023-10-30/2023-11-05,柯文哲,L1-03,0.06564050601086462,2023-10-30,2023-10-30/2023-11-05
2023-10-30/2023-11-05,柯文哲,L1-04,0.030420780081159487,2023-10-30,2023-10-30/2023-11-05
2023-10-30/2023-11-05,柯文哲,L1-05,0.022001290634831017,2023-10-30,2023-10-30/2023-11-05
2023-10-30/2023-11-05,柯文哲,L1-06,0.4553407433948949,2023-10-30,2023-10-30/2023-11-05
2023-10-30/2023-11-05,柯文哲,L1-07,0.2514778157415271,2023-10-30,2023-10-30/2023-11-05
2023-10-30/2023-11-05,赖清德,L1-01,0.02084403555472532,2023-10-30,2023-10-30/2023-11-05
2023-10-30/2023-11-05,赖清德,L1-02,0.16644477208994088,2023-10-30,2023-10-30/2023-11-05
2023-10-30/2023-11-05,赖清德,L1-03,0.16036635510693328,2023-10-30,2023-10-30/2023-11-05
2023-10-30/2023-11-05,赖清德,L1-04,0.05173341517057951,2023-10-30,2023-10-30/2023-11-05
2023-10-30/2023-11-05,赖清德,L1-05,0.03780747343069297,2023-10-30,2023-10-30/2023-11-05
2023-10-30/2023-11-05,赖清德,L1-06,0.15760305822230822,2023-10-30,2023-10-30/2023-11-05
2023-10-30/2023-11-05,赖清德,L1-07,0.4052008904248198,2023-10-30,2023-10-30/2023-11-05
2023-11-06/2023-11-12,侯友宜,L1-01,0.001055594651653765,2023-11-06,2023-11-06/2023-11-12
2023-11-06/2023-11-12,侯友宜,L1-02,0.060861962339794864,2023-11-06,2023-11-06/2023-11-12
2023-11-06/2023-11-12,侯友宜,L1-03,0.14343948334096118,2023-11-06,2023-11-06/2023-11-12
2023-11-06/2023-11-12,侯友宜,L1-04,0.22835497835497834,2023-11-06,2023-11-06/2023-11-12
2023-11-06/2023-11-12,侯友宜,L1-05,0.030112744398458683,2023-11-06,2023-11-06/2023-11-12
2023-11-06/2023-11-12,侯友宜,L1-06,0.20814202218143102,2023-11-06,2023-11-06/2023-11-12
2023-11-06/2023-11-12,侯友宜,L1-07,0.30762505146741603,2023-11-06,2023-11-06/2023-11-12
2023-11-06/2023-11-12,柯文哲,L1-01,0.054951408753947925,2023-11-06,2023-11-06/2023-11-12
2023-11-06/2023-11-12,柯文哲,L1-02,0.11427920342776746,2023-11-06,2023-11-06/2023-11-12
2023-11-06/2023-11-12,柯文哲,L1-03,0.08061614567114718,2023-11-06,2023-11-06/2023-11-12
2023-11-06/2023-11-12,柯文哲,L1-04,0.030941497996614314,2023-11-06,2023-11-06/2023-11-12
2023-11-06/2023-11-12,柯文哲,L1-05,0.005596938444917278,2023-11-06,2023-11-06/2023-11-12
2023-11-06/2023-11-12,柯文哲,L1-06,0.4184267482613648,2023-11-06,2023-11-06/2023-11-12
2023-11-06/2023-11-12,柯文哲,L1-07,0.2951880574442412,2023-11-06,2023-11-06/2023-11-12
2023-11-06/2023-11-12,赖清德,L1-01,0.06124345714679745,2023-11-06,2023-11-06/2023-11-12
2023-11-06/2023-11-12,赖清德,L1-02,0.2031348072528663,2023-11-06,2023-11-06/2023-11-12
2023-11-06/2023-11-12,赖清德,L1-03,0.1865711509894649,2023-11-06,2023-11-06/2023-11-12
2023-11-06/2023-11-12,赖清德,L1-04,0.05932981505172351,2023-11-06,2023-11-06/2023-11-12
2023-11-06/2023-11-12,赖清德,L1-05,0.0026619343389529724,2023-11-06,2023-11-06/2023-11-12
2023-11-06/2023-11-12,赖清德,L1-06,0.17903235295262748,2023-11-06,2023-11-06/2023-11-12
2023-11-06/2023-11-12,赖清德,L1-07,0.24680199247164897,2023-11-06,2023-11-06/2023-11-12
2023-11-13/2023-11-19,侯友宜,L1-01,0.021768707482993196,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,侯友宜,L1-02,0.043413729128014854,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,侯友宜,L1-03,0.0756545042259328,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,侯友宜,L1-04,0.06411049268192125,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,侯友宜,L1-05,0.019294990723562156,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,侯友宜,L1-06,0.5446093588950731,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,侯友宜,L1-07,0.2311482168625026,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,柯文哲,L1-01,0.026328052027872972,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,柯文哲,L1-02,0.11543251694794136,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,柯文哲,L1-03,0.142109168960253,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,柯文哲,L1-04,0.004896647183463561,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,柯文哲,L1-05,0.0003345600535296103,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,柯文哲,L1-06,0.4790936969716836,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,柯文哲,L1-07,0.23180535785525608,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,赖清德,L1-01,0.06149429898606989,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,赖清德,L1-02,0.04276557670757454,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,赖清德,L1-03,0.17966377835232,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,赖清德,L1-04,0.08116247542116362,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,赖清德,L1-05,0.0,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,赖清德,L1-06,0.18741261279634863,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,赖清德,L1-07,0.22301146181815598,2023-11-13,2023-11-13/2023-11-19
2023-11-20/2023-11-26,侯友宜,L1-01,0.02113378684807256,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,侯友宜,L1-02,0.048830331097063515,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,侯友宜,L1-03,0.028845085687190963,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,侯友宜,L1-04,0.014157014157014158,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,侯友宜,L1-05,0.0013605442176870747,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,侯友宜,L1-06,0.5188555883452962,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,侯友宜,L1-07,0.36681764964767555,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,柯文哲,L1-01,0.038228913252876404,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,柯文哲,L1-02,0.06185158359187527,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,柯文哲,L1-03,0.11587500394411625,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,柯文哲,L1-04,0.02401185506889069,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,柯文哲,L1-05,0.008236151603498552,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,柯文哲,L1-06,0.5253470563455073,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,柯文哲,L1-07,0.22644943619323574,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,赖清德,L1-01,0.028658845768480323,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,赖清德,L1-02,0.037652723798903186,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,赖清德,L1-03,0.2601171383065071,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,赖清德,L1-04,0.02516833849059763,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,赖清德,L1-05,0.0,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,赖清德,L1-06,0.25179752141546163,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,赖清德,L1-07,0.3966054322200501,2023-11-20,2023-11-20/2023-11-26
2023-11-27/2023-12-03,侯友宜,L1-01,0.06017465401429513,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,侯友宜,L1-02,0.04719808487731535,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,侯友宜,L1-03,0.194925240976293,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,侯友宜,L1-04,0.013775156632299489,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,侯友宜,L1-05,0.007849293563579279,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,侯友宜,L1-06,0.39614765386786016,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,侯友宜,L1-07,0.27992991606835765,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,柯文哲,L1-01,0.057783957136022676,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,柯文哲,L1-02,0.10094101121470032,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,柯文哲,L1-03,0.1373596342451829,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,柯文哲,L1-04,0.024621153464297798,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,柯文哲,L1-05,0.009919209132345104,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,柯文哲,L1-06,0.3710452699887112,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,柯文哲,L1-07,0.2983297648187402,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,赖清德,L1-01,0.06626710159611483,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,赖清德,L1-02,0.03228105435198376,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,赖清德,L1-03,0.15642659796711156,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,赖清德,L1-04,0.07443520595116368,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,赖清德,L1-05,0.006184291898577612,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,赖清德,L1-06,0.4490842315145042,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,赖清德,L1-07,0.2153215167205443,2023-11-27,2023-11-27/2023-12-03
2023-12-04/2023-12-10,侯友宜,L1-01,0.08233861818558855,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,侯友宜,L1-02,0.10337818181060743,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,侯友宜,L1-03,0.1770905559763208,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,侯友宜,L1-04,0.022739165596308453,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,侯友宜,L1-05,0.018069900024787245,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,侯友宜,L1-06,0.25462369868290124,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,侯友宜,L1-07,0.3417598797234862,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,柯文哲,L1-01,0.06077962378052395,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,柯文哲,L1-02,0.13493406892406154,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,柯文哲,L1-03,0.1279020729123094,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,柯文哲,L1-04,0.04339332678589898,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,柯文哲,L1-05,0.006139695314745627,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,柯文哲,L1-06,0.32804164398061075,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,柯文哲,L1-07,0.29880956830184996,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,赖清德,L1-01,0.04267595464314529,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,赖清德,L1-02,0.15756747544057495,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,赖清德,L1-03,0.16938105302884862,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,赖清德,L1-04,0.035584755543063645,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,赖清德,L1-05,0.01699978174230666,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,赖清德,L1-06,0.2934115157362175,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,赖清德,L1-07,0.28437946386584345,2023-12-04,2023-12-04/2023-12-10
2023-12-11/2023-12-17,侯友宜,L1-01,0.047089630556610806,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,侯友宜,L1-02,0.09538554492163887,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,侯友宜,L1-03,0.16439172917653602,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,侯友宜,L1-04,0.032063665188966126,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,侯友宜,L1-05,0.030354815931133573,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,侯友宜,L1-06,0.3849788022637016,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,侯友宜,L1-07,0.24573581196141295,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,柯文哲,L1-01,0.037051624188455846,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,柯文哲,L1-02,0.14515705676452942,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,柯文哲,L1-03,0.11641994653784281,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,柯文哲,L1-04,0.05331089071426339,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,柯文哲,L1-05,0.009093497864261996,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,柯文哲,L1-06,0.29327809282049433,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,柯文哲,L1-07,0.3456888911101524,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,赖清德,L1-01,0.05871993652605899,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,赖清德,L1-02,0.15336168244331508,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,赖清德,L1-03,0.12145317681031972,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,赖清德,L1-04,0.09284337881276658,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,赖清德,L1-05,0.02422143493572065,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,赖清德,L1-06,0.2897594568512936,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,赖清德,L1-07,0.2596409336205255,2023-12-11,2023-12-11/2023-12-17
2023-12-18/2023-12-24,侯友宜,L1-01,0.0466075204891093,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,侯友宜,L1-02,0.10578831454536629,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,侯友宜,L1-03,0.1867523900786669,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,侯友宜,L1-04,0.024202795143658768,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,侯友宜,L1-05,0.033715537854853275,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,侯友宜,L1-06,0.3768045787309524,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,侯友宜,L1-07,0.22612886315739306,2023-12-18,2023-12-18/2023-12-24
