doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,final_status,_source_file,_corpus_tier
_f07b56d38825,_f07b56d38825_u000,Many thanks again for the bipartisan congressional commitment to supporting deeper trade and commercial ties between Taiwan and the United States.,context,,,[],[],False,,e392c7ef3e73842db312636b98647834,False,01_Hou_X_datasets,2023-08-03 20:53:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_ea97bc1aec1f,_ea97bc1aec1f_u000,"One year ago, our Congressional delegation’s arrival in Taiwan sent an unequivocal message: America stands with Taiwan as it defends itself and its freedom. Solidarity with Taiwan is as important as ever, as our world faces a stark choice between democracy and autocracy.",context,,,[],[],False,,59ee369d1599cbfb17cb2c9bfdad092e,False,01_Hou_X_datasets,2023-08-03 08:38:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_924308df1569,_924308df1569_u000,"This is wonderful news, exemplifying the strong bipartisan congressional support for a robust trade relationship that is mutually beneficial to both the US and Taiwan!",context,,,[],[],False,,736630766a23d7e1015bfeba7bac4b87,False,01_Hou_X_datasets,2023-07-19 07:43:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_5010eb4faa75,_5010eb4faa75_u000,Pleased to see the congressional attention and efforts in resolving double taxation issues for businesses and employees in Taiwan-US cross-border investments. Many thanks!,context,,,[],[],False,,df9547ffd1914bbc122d26fdc1801d44,False,01_Hou_X_datasets,2023-07-14 04:21:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_94ad0b4ad05c,_94ad0b4ad05c_u000,Vice President ⁦⁦@ChingteLai⁩ shares his views on preserving peace and defending democracy.,context,,,[],[],False,,d6a80f00504ef46f934cd121770e67b5,False,01_Hou_X_datasets,2023-07-05 07:32:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_1d1f1cdd6f6f,_1d1f1cdd6f6f_u001,"diplomacy, and to see how Taiwan &amp;",context,,,[],[],False,,74f33843a95b87f62d2b78bb96363131,False,01_Hou_X_datasets,2023-06-16 05:27:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_973b5b378375,_973b5b378375_u000,This latest MAC survey demonstrates a high level of agreement among Taiwanese people toward President Tsai’s approach to cross Strait affairs and international relations.,context,,,[],[],False,,fd2f2cc9a067d8d8ed8dcb205041bc7d,False,01_Hou_X_datasets,2023-06-08 00:36:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_8f46da387c8d,_8f46da387c8d_u000,Many thanks to @SenatorMenendez and bipartisan members of Congress for consistently backing strong US-Taiwan trade ties. Couldn’t have achieved this agreement without your support!,context,,,[],[],False,,e1ba663d754b43b82d494a64128d8ad1,False,01_Hou_X_datasets,2023-06-06 08:59:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_f0029664a41b,_f0029664a41b_u000,"""Going to march, Tiananmen Square."" ""Why?",quote,,""" ""It's my duty."" Source: BBC",[],[],False,,8b63465ee90935925e71e82889431ee9,False,01_Hou_X_datasets,2023-06-04 20:45:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_f0029664a41b,_f0029664a41b_u001,""" ""It's my duty."" Source: BBC",quote,"""Going to march, Tiananmen Square."" ""Why?",,[],[],False,,df9faac0277d5180e24415ba95bf0a81,False,01_Hou_X_datasets,2023-06-04 20:45:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_78e7fe2efaad,_78e7fe2efaad_u001,"Institute for hosting @iingwen and bipartisan leaders from Congress this April. Continuing the commitment to pursuing peace, freedom, and democracy.",context,,,[],[],False,,364fed7ec342d4c88390bc81351f63ea,False,01_Hou_X_datasets,2023-06-02 08:42:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
