doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status,_source_file,_corpus_tier,debate_short_review,drop_reason,winner__source_file,winner_source,winner__corpus_tier,winner_unit_id
_efd038aef160,_efd038aef160_u000,"(2024/1/5 11:58 更新) (中央社記者賴于榛24日電)2024總統與立委選舉登記24日截止,根據中央選舉委員會統計,區域立委選舉部分,有315位參選人完成登記,7人以上混戰區域達7個;",context,,"不分區方面,共有16個政黨提出178位立委參選人名單。",[],[],False,,00290282a44c527f10b4116030ddd479,False,03_Lai_chinatimes_news,2023-11-24 23:42:00,"2024立委選舉激戰區一次看 16政黨搶34席不分區 2023/11/24 23:42 (2024/1/5 11:58 更新) (中央社記者賴于榛24日電)2024總統與立委選舉登記24日截止,根據中央選舉委員會統計,區域立委選舉部分,有315位參選人完成登記,7人以上混戰區域達7個;",True,institution_only,True,gate: core_election,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_efd038aef160_u000
_a817b19ff413,_a817b19ff413_u007,"他說,蔡總統已提出台灣與中國互動的方式,以台灣的民意共識為基礎、以對等尊嚴為前提、以民主對話為程序、以維持現狀為核心,而他將以和平為燈塔、以民主為指南針守護台灣,「即便國際局勢波濤洶湧,我有信心帶領台灣勇往前進」。",claim,"賴清德表示,他將在總統蔡英文的四大堅持基礎上推動「和平四大支柱行動方案」,包含強化國防力量、提升經濟安全實力、和民主陣營並肩發揮威懾力量、以及在對等尊嚴前提下和中國交流,增進兩岸人民福祉,永遠堅持台灣的自由民主憲政體制。",(編輯:郭無患)1121021 陸委會公布民調 85%台灣民眾反對一國兩制 賴清德:選戰愈趨激烈 勝負關鍵在女性 賴清德發表外交方針:以民主、和平、繁榮連結世界 總統:世界警消運動會成績亮眼 提升台灣國際能見度 立院初審 服義務役期間政府須提繳6%退休金,[],[],False,,002d5c7fc6734e24fc4f9a933c43ba60,False,03_Lai_chinatimes_news,2023-10-21 13:35:00,"他說,蔡總統已提出台灣與中國互動的方式,以台灣的民意共識為基礎、以對等尊嚴為前提、以民主對話為程序、以維持現狀為核心,而他將以和平為燈塔、以民主為指南針守護台灣,「即便國際局勢波濤洶湧,我有信心帶領台灣勇往前進」。",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/02_Ke_chinatimes_news_units.csv,02_Ke_chinatimes_news,1,_a817b19ff413_u007
_6b16598c60f2,_6b16598c60f2_u006,"國民黨下午發出新聞稿表示,民眾黨發出的民調模式與現實組合是有距離的,「藍白合不是淘汰賽」,這個組合的決定方式必須真正反映選民投票時的情境,才更有希望完成政黨輪替的主流民意。",claim,"朱立倫說,當大家團結在一起,民調應該要是侯柯對賴蕭、柯侯對賴蕭,甚至是郭台銘已連署完成,郭台銘與賴佩霞對上賴蕭,來看看結果是怎麼樣,這些都可以從媒體所做的民調可以看到結果,拜託主流媒體,為了台灣、人民、讀者,做出最有公信力的民調,作為最主要的參考。","國民黨指出,從民眾黨公布民調的格式中不難發現,柯文哲把他跟侯友宜分開計算,題目設計為柯文哲、賴清德、鴻海創辦人郭台銘為一組,侯友宜、賴清德、郭台銘為另一組,此民調題目設計明顯與主流不同,更忽略民意對於在野合作的期盼,恰恰證明「藍白合」才能實現政黨輪替。","[{""name"": ""國民黨"", ""party"": ""KMT""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],False,,003e03545a8f8045ed71d84fe4bb05b0,False,03_Lai_chinatimes_news,2023-11-08 15:24:00,"國民黨下午發出新聞稿表示,民眾黨發出的民調模式與現實組合是有距離的,「藍白合不是淘汰賽」,這個組合的決定方式必須真正反映選民投票時的情境,才更有希望完成政黨輪替的主流民意。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.6046618223190308,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/02_Ke_chinatimes_news_units.csv,02_Ke_chinatimes_news,1,_6b16598c60f2_u006
_525c0894baad,_525c0894baad_u004,"賴清德在第二輪發言指出,在3組總統候選人當中,他的市政做最好,最能夠貫徹「清廉、勤政、愛鄉土」精神;",claim,"侯友宜提守護勞工7主張 批賴清德功德說 柯文哲:賴清德選舉不主張台獨 藍選舉才不主張統一 影片/總統候選人政見會第3場登場 發言順序柯侯賴 總統大選最後一場電視政見發表會今天晚間舉行,民眾黨總統候選人柯文哲、民進黨總統候選人賴清德、國民黨總統候選人侯友宜再度同場交鋒;","他也是3組人當中行政歷練最豐富,最能推動國家穩健前進,亦是唯一沒有投資事業、沒有炒房,且也沒有炒地皮的候選人。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],False,,0040c15a0c00bd70adf6cd35d2ef8ab8,False,02_Ke_chinatimes_news,2023-12-28 21:00:00,"賴清德在第二輪發言指出,在3組總統候選人當中,他的市政做最好,最能夠貫徹「清廉、勤政、愛鄉土」精神;",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.5159040093421936,,,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_525c0894baad_u004
_525c0894baad,_525c0894baad_u004,"賴清德在第二輪發言指出,在3組總統候選人當中,他的市政做最好,最能夠貫徹「清廉、勤政、愛鄉土」精神;",claim,"侯友宜提守護勞工7主張 批賴清德功德說 柯文哲:賴清德選舉不主張台獨 藍選舉才不主張統一 影片/總統候選人政見會第3場登場 發言順序柯侯賴 總統大選最後一場電視政見發表會今天晚間舉行,民眾黨總統候選人柯文哲、民進黨總統候選人賴清德、國民黨總統候選人侯友宜再度同場交鋒;","他也是3組人當中行政歷練最豐富,最能推動國家穩健前進,亦是唯一沒有投資事業、沒有炒房,且也沒有炒地皮的候選人。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],False,,0040c15a0c00bd70adf6cd35d2ef8ab8,False,03_Lai_chinatimes_news,2023-12-28 21:00:00,"賴清德在第二輪發言指出,在3組總統候選人當中,他的市政做最好,最能夠貫徹「清廉、勤政、愛鄉土」精神;",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.5184251070022583,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_525c0894baad_u004
_6902ad7fe6f1,_6902ad7fe6f1_u006,"透過 Google News 柯文哲強調,他是3個總統參選人中最沒有包袱,他沒有被九二共識限制過,民眾黨也沒有台獨黨綱,如果他當選,除了持續提升有效的軍事投資、用不對稱作戰保衛家園外,更重要的是他會跟台灣社會、美中保證,不會往台獨方向走,也不會接受武力統一。",claim,"柯文哲表示,投書「外交事務」的學者也提到,如果民進黨總統參選人賴清德當選,應該要「凍結台獨黨綱」,因為如果沒有這樣的隱含保證,那麼不斷武裝台灣也有可能走向惡性螺旋。",(編輯:蘇志宗)1121206 學者:民進黨恐失立法院多數 柯文哲成關鍵角色 正副總統參選人財產申報 趙少康存款最多、吳欣盈擁英國房產 分析賴清德侯友宜柯文哲支持率趨勢 小笠原欣幸:8月後各有消長 藍白合被控搓圓仔湯 北檢分案偵辦 趙少康任侯友宜副手 學者:兩岸政策更清晰助爭取深藍歸隊 網傳投票箱夾層藏票 查核中心:錯誤訊息 黃珊珊黃國昌扛立院攻防 備戰2026肩負白營母雞重擔 蕭美琴分享駐美點滴 常看外交電報「文言文進步了」 羅森柏格:拜會賴柯侯不是面試 美國不會選邊站 2024/01/08 22:03 2023/12/07 10:37 2023/12/06 15:29 2023/12/06 10:49 2023/12/04 13:57 2023/12/04 13:35,"[{""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],False,,00432fd1a6d9ab9508c392d5f72e1be5,False,02_Ke_chinatimes_news,2023-12-06 10:49:00,"透過 Google News 柯文哲強調,他是3個總統參選人中最沒有包袱,他沒有被九二共識限制過,民眾黨也沒有台獨黨綱,如果他當選,除了持續提升有效的軍事投資、用不對稱作戰保衛家園外,更重要的是他會跟台灣社會、美中保證,不會往台獨方向走,也不會接受武力統一。",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_6902ad7fe6f1_u006
_6902ad7fe6f1,_6902ad7fe6f1_u006,"透過 Google News 柯文哲強調,他是3個總統參選人中最沒有包袱,他沒有被九二共識限制過,民眾黨也沒有台獨黨綱,如果他當選,除了持續提升有效的軍事投資、用不對稱作戰保衛家園外,更重要的是他會跟台灣社會、美中保證,不會往台獨方向走,也不會接受武力統一。",claim,"柯文哲表示,投書「外交事務」的學者也提到,如果民進黨總統參選人賴清德當選,應該要「凍結台獨黨綱」,因為如果沒有這樣的隱含保證,那麼不斷武裝台灣也有可能走向惡性螺旋。",(編輯:蘇志宗)1121206 學者:民進黨恐失立法院多數 柯文哲成關鍵角色 正副總統參選人財產申報 趙少康存款最多、吳欣盈擁英國房產 分析賴清德侯友宜柯文哲支持率趨勢 小笠原欣幸:8月後各有消長 藍白合被控搓圓仔湯 北檢分案偵辦 趙少康任侯友宜副手 學者:兩岸政策更清晰助爭取深藍歸隊 網傳投票箱夾層藏票 查核中心:錯誤訊息 黃珊珊黃國昌扛立院攻防 備戰2026肩負白營母雞重擔 蕭美琴分享駐美點滴 常看外交電報「文言文進步了」 羅森柏格:拜會賴柯侯不是面試 美國不會選邊站 2024/01/08 22:03 2023/12/07 10:37 2023/12/06 15:29 2023/12/06 10:49 2023/12/04 13:57 2023/12/04 13:35,"[{""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],False,,00432fd1a6d9ab9508c392d5f72e1be5,False,03_Lai_chinatimes_news,2023-12-06 10:49:00,"透過 Google News 柯文哲強調,他是3個總統參選人中最沒有包袱,他沒有被九二共識限制過,民眾黨也沒有台獨黨綱,如果他當選,除了持續提升有效的軍事投資、用不對稱作戰保衛家園外,更重要的是他會跟台灣社會、美中保證,不會往台獨方向走,也不會接受武力統一。",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_6902ad7fe6f1_u006
_e6855b41fa74,_e6855b41fa74_u007,"其他總統參選人也有提出相關主張,例如國民黨侯友宜只說要降低到整個義務役役期至4個月,民眾黨柯文哲也談到國防預算要占GDP比率3%,鴻海創辦人郭台銘還說8萬機器人大軍。",claim,"他強調,一個負責任的政府,國家安全不能只用嘴巴講,全民對各政黨也都有所期待,這也反映在預算上,包括整體海空戰力的提升,以及新購的新形式戰機;","另,美國政府於美東時間23日宣布,就「紅外線搜索追蹤莢艙(IRST)」,金額5億美元對台軍售案,進行「知會國會」程序,此案可望在一個月後正式生效。","[{""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],False,,00449836bcad2fa0a64c0f113b9c2420,False,02_Ke_ltn_news,2023-08-24 11:19:01,"其他總統參選人也有提出相關主張,例如國民黨侯友宜只說要降低到整個義務役役期至4個月,民眾黨柯文哲也談到國防預算要占GDP比率3%,鴻海創辦人郭台銘還說8萬機器人大軍。",True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_ltn_news_units.csv,01_Ho_ltn_news,1,_e6855b41fa74_u007
_e6855b41fa74,_e6855b41fa74_u007,"其他總統參選人也有提出相關主張,例如國民黨侯友宜只說要降低到整個義務役役期至4個月,民眾黨柯文哲也談到國防預算要占GDP比率3%,鴻海創辦人郭台銘還說8萬機器人大軍。",claim,"他強調,一個負責任的政府,國家安全不能只用嘴巴講,全民對各政黨也都有所期待,這也反映在預算上,包括整體海空戰力的提升,以及新購的新形式戰機;","另,美國政府於美東時間23日宣布,就「紅外線搜索追蹤莢艙(IRST)」,金額5億美元對台軍售案,進行「知會國會」程序,此案可望在一個月後正式生效。","[{""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],False,,00449836bcad2fa0a64c0f113b9c2420,False,03_Lai_ltn_news,2023-08-24 11:19:01,"其他總統參選人也有提出相關主張,例如國民黨侯友宜只說要降低到整個義務役役期至4個月,民眾黨柯文哲也談到國防預算要占GDP比率3%,鴻海創辦人郭台銘還說8萬機器人大軍。",True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_ltn_news_units.csv,01_Ho_ltn_news,1,_e6855b41fa74_u007
_4eafb886c22b,_4eafb886c22b_u005,"透過 Google News 第三,賴清德說,3組候選人中,賴蕭配得到最多支持,代表國家會走在正確路上不會轉向也不會走回頭路。",claim,"第二,民眾用行動抵禦外部勢力的介入,因為大家相信「自己的總統自己選」。","第16任總統副總統選舉今天投開票,根據中選會中央選情中心統計,截至晚間8時20分,民進黨正副總統候選人賴清德、蕭美琴以543萬397票、得票率40.1%,持續領先侯康配、柯盈配;","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],False,,0046c2044d5a213ae57e4827ed1ec235,False,03_Lai_chinatimes_news,2024-01-13 20:47:00,"透過 Google News 第三,賴清德說,3組候選人中,賴蕭配得到最多支持,代表國家會走在正確路上不會轉向也不會走回頭路。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.5603742599487305,,,False,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/02_Ke_chinatimes_news_units.csv,02_Ke_chinatimes_news,1,_4eafb886c22b_u005
_f0c2a3f748e6,_f0c2a3f748e6_u003,"藍白政黨協商共識:民調決勝負 18日公布結果 藍白整合民調決勝負 將採聯合競選未來組聯合政府 藍白合未納政黨支持度 侯友宜:互相包容就能合作 柯文哲表示,華人歷史上,包括在台灣,從來沒有聯合政府的經驗,他也不知道會怎樣,因為從來沒做過,但他還是要推動,因為下屆立法院可能三黨不過半,就要開始思考國家怎樣運作。",claim,"有學生問柯文哲聯合政府的具體做法是什麼,如何處理藍白在理念上的差距。","柯文哲說,台灣如果有內閣制,保證不會吵架,政策也會延續,台北市政府如果是內閣制,去年選舉就不會殺成一片,因為誰要跟誰合作都不知道,怎麼敢吵架,他的政策也不會在蔣萬安上任台北市長後被全部推翻掉。","[{""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}]","[""立法院|institution""]",True,legislative,0047fdc51b845b5ffeb35667195dd9ed,False,03_Lai_chinatimes_news,2023-11-15 17:27:00,"藍白政黨協商共識:民調決勝負 18日公布結果 藍白整合民調決勝負 將採聯合競選未來組聯合政府 藍白合未納政黨支持度 侯友宜:互相包容就能合作 柯文哲表示,華人歷史上,包括在台灣,從來沒有聯合政府的經驗,他也不知道會怎樣,因為從來沒做過,但他還是要推動,因為下屆立法院可能三黨不過半,就要開始思考國家怎樣運作。",True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/02_Ke_chinatimes_news_units.csv,02_Ke_chinatimes_news,1,_f0c2a3f748e6_u003
_1107c1d4c140,_1107c1d4c140_u000,"蔡其昌與妻子分進合擊拜票 強調不分黨派服務地方 2024/1/11 15:29 (1/11 15:43 更新) (中央社記者郝雪卿台中11日電)選戰倒數,爭取連任的立法院副院長蔡其昌今天到清水菜市場拜票,而他的妻子黃玉廷也前往大甲第一市場拜票。",claim,,"民進黨籍台中市立委第1選區候選人蔡其昌上午前往清水菜市場入口拜票,接著沿清水街上至鰲峰山上車隊掃街,為選戰最後2天衝刺。",[],"[""立法院|institution""]",True,campaigning,0050ebfd97185655cc8aba885518bd5d,False,03_Lai_chinatimes_news,2024-01-11 15:29:00,"蔡其昌與妻子分進合擊拜票 強調不分黨派服務地方 2024/1/11 15:29 (1/11 15:43 更新) (中央社記者郝雪卿台中11日電)選戰倒數,爭取連任的立法院副院長蔡其昌今天到清水菜市場拜票,而他的妻子黃玉廷也前往大甲第一市場拜票。",True,institution_only,True,gate: core_election,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/02_Ke_chinatimes_news_units.csv,02_Ke_chinatimes_news,1,_1107c1d4c140_u000
_8acf8e4c6f1e,_8acf8e4c6f1e_u001,"中選會今天舉行第11屆全國不分區及僑居國外國民立法委員選舉政黨號次抽籤,民進黨由黨副秘書長楊懿珊與不分區立委提名人林月琴、沈伯洋代表出席;",context,"(12/20 18:49 更新) (中央社記者賴于榛台北20日電)中選會今天舉行第11屆全國不分區及僑居國外國民立法委員選舉政黨號次抽籤,民進黨抽到6號、時代力量8號、國民黨9號、台灣民眾黨12號。",國民黨由不分區立委提名人韓國瑜等代表現身;,"[{""name"": ""民進黨"", ""party"": ""DPP""}]",[],True,,0058bc738637c49c1a80aee58d1354c3,False,03_Lai_chinatimes_news,2023-12-20 10:46:00,"中選會今天舉行第11屆全國不分區及僑居國外國民立法委員選舉政黨號次抽籤,民進黨由黨副秘書長楊懿珊與不分區立委提名人林月琴、沈伯洋代表出席;",True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/02_Ke_chinatimes_news_units.csv,02_Ke_chinatimes_news,1,_8acf8e4c6f1e_u001
_b612645efad6,_b612645efad6_u003,"中選會今天將召開委員會議審定總統、副總統選舉候選人名單,並於12月15日公告第16任總統、副總統選舉候選人名單。",context,"民進黨副總統參選人蕭美琴、民眾黨副總統參選人吳欣盈陷國籍爭議,內政部4日指出,經查3組正副總統參選人資格都符合相關規定。","國民黨立法院黨團首席副書記長李德維、國民黨台北市立委參選人張斯綱今天在立法院國民黨團召開「蕭美琴國籍爭議,內政部、中選會應說清楚講明白」記者會。",[],[],False,,0059fcd908e00b262aedd5754bb73fd5,False,03_Lai_chinatimes_news,2023-12-05 12:13:00,"中選會今天將召開委員會議審定總統、副總統選舉候選人名單,並於12月15日公告第16任總統、副總統選舉候選人名單。",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/02_Ke_chinatimes_news_units.csv,02_Ke_chinatimes_news,1,_b612645efad6_u003
_9f823012606f,_9f823012606f_u002,"石百達說明,過去金融領域較重視引導資金,容易忽略投資環境也需要改善,此次賴清德除了提出引導資金,也主張建置更完善的投資環境,不僅提升資金運用的效率與報酬率,也能協助國家發展、增加社會韌性。",claim,"〔記者陳昀/台北報導〕民進黨總統候選人賴清德召開「國家希望工程」記者會發表「創新經濟.智慧國家」政策,與會的台灣大學財務金融學系教授石百達會後受訪分析,賴清德的金融政策突破過去思維,除了要引導資金、改善金融服務外,更主張建置更完善的投資環境,透過金融業協助台灣整體產業的發展與創新。","針對金融科技創新,石百達表示,台灣產業若要佈局全球,要思考如何透過金融科技的方式,由環境內部強化供應鏈的韌性。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],False,,0074105c0e635654bfbc1314dfcb25ad,False,03_Lai_ltn_news,2023-10-03 16:30:27,"石百達說明,過去金融領域較重視引導資金,容易忽略投資環境也需要改善,此次賴清德除了提出引導資金,也主張建置更完善的投資環境,不僅提升資金運用的效率與報酬率,也能協助國家發展、增加社會韌性。",True,cooccur: actor×institution,True,gate: actor×inst,False,REVIEW,0.2640612423419952,,,False,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_ltn_news_units.csv,01_Ho_ltn_news,1,_9f823012606f_u002
_2ac107d4a017,_2ac107d4a017_u005,"此外,家長有需求就有照顧,偏鄉、弱勢學童與身心障礙者開設照顧專班。",context,"公立國小課後照顧全面免費及人數倍增方面,侯友宜表示,他要達到校校有課照班,開辦率達100%,學生涵蓋率由現況15%增加到30%(符合經濟合作暨發展組織OECD標準),參加人數由18萬人,任內倍增為36萬人。","侯友宜預估,1年預算約要新台幣54億元,且會隨學生涵蓋率提高逐年上升,113年度可能達到80幾億元,115年可能到約百億元。",[],[],False,,00868336fccd8327aceb70f4e3f49c46,False,02_Ke_chinatimes_news,2023-12-12 12:01:00,"此外,家長有需求就有照顧,偏鄉、弱勢學童與身心障礙者開設照顧專班。",True,institution_only,True,gate: 2 inst terms,False,DROP,0.2376949340105056,DROP,-0.0284891128540039,False,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_2ac107d4a017_u005
_2ac107d4a017,_2ac107d4a017_u005,"此外,家長有需求就有照顧,偏鄉、弱勢學童與身心障礙者開設照顧專班。",context,"公立國小課後照顧全面免費及人數倍增方面,侯友宜表示,他要達到校校有課照班,開辦率達100%,學生涵蓋率由現況15%增加到30%(符合經濟合作暨發展組織OECD標準),參加人數由18萬人,任內倍增為36萬人。","侯友宜預估,1年預算約要新台幣54億元,且會隨學生涵蓋率提高逐年上升,113年度可能達到80幾億元,115年可能到約百億元。",[],[],False,,00868336fccd8327aceb70f4e3f49c46,False,03_Lai_chinatimes_news,2023-12-12 12:01:00,"此外,家長有需求就有照顧,偏鄉、弱勢學童與身心障礙者開設照顧專班。",True,institution_only,True,gate: 2 inst terms,False,DROP,0.12154121696949,DROP,-0.0284891128540039,False,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_2ac107d4a017_u005
_bfae3d8fea3c,_bfae3d8fea3c_u037,"我主張「備戰而不畏戰,能戰而不求戰,我會確保台灣人民享有民主、自由的政治制度與生活方式,台灣自主、兩岸和平,與民主國家共同維繫印太地區的繁榮穩定。」台灣也需要積極承擔責任,爭取國際的支持 台灣是一個堅韌的國家,儘管我們面對各種挑戰。",claim,"更重要的是台灣應該由一個清廉、勤政、愛民、愛鄉土的政府領導,而不是一個意識形態、喊口號、大撒幣、沒有長期規劃,只會製造分裂和仇恨的政府來領導。","台灣不能沒有台積電,但台灣也不能只有台積電;",[],"[""兩岸|cross-strait""]",False,,00887a6b76ef8f526a8e93a260512bfa,False,02_Ke_chinatimes_news,2023-12-30 14:43:00,"我主張「備戰而不畏戰,能戰而不求戰,我會確保台灣人民享有民主、自由的政治制度與生活方式,台灣自主、兩岸和平,與民主國家共同維繫印太地區的繁榮穩定。」台灣也需要積極承擔責任,爭取國際的支持 台灣是一個堅韌的國家,儘管我們面對各種挑戰。",True,institution_only,True,gate: 2 inst terms,False,KEEP,0.6397746205329895,,,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_bfae3d8fea3c_u037
_bfae3d8fea3c,_bfae3d8fea3c_u037,"我主張「備戰而不畏戰,能戰而不求戰,我會確保台灣人民享有民主、自由的政治制度與生活方式,台灣自主、兩岸和平,與民主國家共同維繫印太地區的繁榮穩定。」台灣也需要積極承擔責任,爭取國際的支持 台灣是一個堅韌的國家,儘管我們面對各種挑戰。",claim,"更重要的是台灣應該由一個清廉、勤政、愛民、愛鄉土的政府領導,而不是一個意識形態、喊口號、大撒幣、沒有長期規劃,只會製造分裂和仇恨的政府來領導。","台灣不能沒有台積電,但台灣也不能只有台積電;",[],"[""兩岸|cross-strait""]",False,,00887a6b76ef8f526a8e93a260512bfa,False,03_Lai_chinatimes_news,2023-12-30 14:43:00,"我主張「備戰而不畏戰,能戰而不求戰,我會確保台灣人民享有民主、自由的政治制度與生活方式,台灣自主、兩岸和平,與民主國家共同維繫印太地區的繁榮穩定。」台灣也需要積極承擔責任,爭取國際的支持 台灣是一個堅韌的國家,儘管我們面對各種挑戰。",True,institution_only,True,gate: 2 inst terms,False,KEEP,0.6057420969009399,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_bfae3d8fea3c_u037
_d81d0bc86afe,_d81d0bc86afe_u000,"賴清德:台灣能成為經濟日不落國 重啟服貿是錯誤 2023/7/2 18:41 (7/2 18:57 更新) (中央社記者葉素萍台北2日電)重啟兩岸服務貿易協議成為總統大選話題,民進黨總統參選人賴清德今天指出,台灣絕對有實力,在經濟上成為日不落國,現在若走回頭路,鎖進一中市場去洽簽服貿協議,絕對是錯誤的路線。",claim,,"賴清德致詞提及棄醫從政過往時說,1996年台海飛彈危機,他當時認為若台灣不保,不要說醫師,其他人都會淪難,人生在世數十寒暑,要挑一件讓血會熱的工作,才不會虛度此生;","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]","[""兩岸|cross-strait""]",False,,00934da503145b3fd2b5528a97b7b9f2,False,03_Lai_chinatimes_news,2023-07-02 18:41:00,"賴清德:台灣能成為經濟日不落國 重啟服貿是錯誤 2023/7/2 18:41 (7/2 18:57 更新) (中央社記者葉素萍台北2日電)重啟兩岸服務貿易協議成為總統大選話題,民進黨總統參選人賴清德今天指出,台灣絕對有實力,在經濟上成為日不落國,現在若走回頭路,鎖進一中市場去洽簽服貿協議,絕對是錯誤的路線。",True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/02_Ke_chinatimes_news_units.csv,02_Ke_chinatimes_news,1,_d81d0bc86afe_u000
